2017-03-08 23:09:28 -92.8100721026 62.3467590458
2017-03-08 23:09:29 -92.854099502 62.4053552387
2017-03-08 23:09:30 -92.8982839957 62.4639446014
2017-03-08 23:09:31 -92.942632414 62.5225203037
2017-03-08 23:09:32 -92.9871310965 62.5810823457
2017-03-08 23:09:33 -93.0317937035 62.6396375574
2017-03-08 23:09:34 -93.076620235 62.6981791088
2017-03-08 23:09:35 -93.1216038608 62.7567069998
2017-03-08 23:09:36 -93.1667445811 62.8152212304
2017-03-08 23:09:37 -93.212056056 62.8737286309
2017-03-08 23:09:38 -93.2575314555 62.9322223709
2017-03-08 23:09:39 -93.3031707796 62.9907024506
2017-03-08 23:09:40 -93.3489740281 63.0491688699
2017-03-08 23:09:41 -93.3949480314 63.107628459
2017-03-08 23:09:42 -93.4410859593 63.1660743877
2017-03-08 23:09:43 -93.4873946418 63.2245066561
2017-03-08 23:09:44 -93.5338809093 63.282925264
2017-03-08 23:09:45 -93.5805311014 63.3413302116
2017-03-08 23:09:46 -93.6273588783 63.399728329
2017-03-08 23:09:47 -93.67435741 63.4581059559
2017-03-08 23:09:48 -93.7215335266 63.5164767525
2017-03-08 23:09:49 -93.7688872281 63.5748338888
2017-03-08 23:09:50 -93.8164185145 63.6331773647
2017-03-08 23:09:51 -93.8641205557 63.6915071802
2017-03-08 23:09:52 -93.9120138422 63.7498233353
2017-03-08 23:09:53 -93.9600778834 63.8081258301
2017-03-08 23:09:54 -94.0083263397 63.8664214946
2017-03-08 23:09:55 -94.0567660413 63.9246966686
2017-03-08 23:09:56 -94.1053833278 63.9829581823
2017-03-08 23:09:57 -94.1541850294 64.0412128657
2017-03-08 23:09:58 -94.2031779763 64.0994470585
2017-03-08 23:09:59 -94.2523553383 64.157667591
2017-03-08 23:10:00 -94.3017239456 64.2158744631
2017-03-08 23:10:01 -94.3512769681 64.2740745051
2017-03-08 23:10:02 -94.401028066 64.3322540564
2017-03-08 23:10:03 -94.4509704092 64.3904199474
2017-03-08 23:10:04 -94.5011108279 64.448572178
2017-03-08 23:10:05 -94.5514424919 64.5067107482
2017-03-08 23:10:06 -94.6019722314 64.5648288278
2017-03-08 23:10:07 -94.6527000463 64.6229400773
2017-03-08 23:10:08 -94.7036259368 64.6810376664
2017-03-08 23:10:09 -94.7547567329 64.7391147649
2017-03-08 23:10:10 -94.8060856045 64.797178203
2017-03-08 23:10:11 -94.857626212 64.8552279808
2017-03-08 23:10:12 -94.909364895 64.9132640982
2017-03-08 23:10:13 -94.9613084836 64.971279725
2017-03-08 23:10:14 -95.0134638081 65.0292816914
2017-03-08 23:10:15 -95.0658240383 65.0872699975
2017-03-08 23:10:16 -95.1183960043 65.1452446431
2017-03-08 23:10:17 -95.1711797062 65.2032056284
2017-03-08 23:10:18 -95.2241819742 65.2611461232
2017-03-08 23:10:19 -95.277395978 65.3190729575
2017-03-08 23:10:20 -95.3308217177 65.3769793013
2017-03-08 23:10:21 -95.3844728536 65.4348719847
2017-03-08 23:10:22 -95.4383357254 65.4927510077
2017-03-08 23:10:23 -95.4924239935 65.5506163704
2017-03-08 23:10:24 -95.5467308276 65.6084612424
2017-03-08 23:10:25 -95.6012698881 65.666285624
2017-03-08 23:10:26 -95.6560275147 65.7240963451
2017-03-08 23:10:27 -95.7110105375 65.7818934059
2017-03-08 23:10:28 -95.7662257867 65.839669976
2017-03-08 23:10:29 -95.8216664322 65.8974328859
2017-03-08 23:10:30 -95.8773461343 65.9551753051
2017-03-08 23:10:31 -95.9332512327 66.012904064
2017-03-08 23:10:32 -95.9893953877 66.0706123323
2017-03-08 23:10:33 -96.0457785993 66.1283069402
2017-03-08 23:10:34 -96.1023940373 66.1859810575
2017-03-08 23:10:35 -96.1592553621 66.2436346843
2017-03-08 23:10:36 -96.2163557436 66.3012746507
2017-03-08 23:10:37 -96.2736951817 66.3588941266
2017-03-08 23:10:38 -96.3312873368 66.4164931118
2017-03-08 23:10:39 -96.3891185485 66.4740784367
2017-03-08 23:10:40 -96.4472024772 66.531643271
2017-03-08 23:10:41 -96.5055322927 66.589194445
2017-03-08 23:10:42 -96.5641216554 66.6467182982
2017-03-08 23:10:43 -96.6229569049 66.704228491
2017-03-08 23:10:44 -96.6820517016 66.7617181932
2017-03-08 23:10:45 -96.7414060455 66.8191942351
2017-03-08 23:10:46 -96.8010131064 66.8766429562
2017-03-08 23:10:47 -96.8608865446 66.9340780169
2017-03-08 23:10:48 -96.9210195301 66.9914857569
2017-03-08 23:10:49 -96.9814188929 67.0488798365
2017-03-08 23:10:50 -97.0420846331 67.1062534255
2017-03-08 23:10:51 -97.1030167507 67.163606524
2017-03-08 23:10:52 -97.1642220759 67.2209391319
2017-03-08 23:10:53 -97.2257006086 67.2782580794
2017-03-08 23:10:54 -97.2874523489 67.3355497062
2017-03-08 23:10:55 -97.3494841269 67.3928208424
2017-03-08 23:10:56 -97.4117891125 67.450071488
2017-03-08 23:10:57 -97.4743741359 67.507301643
2017-03-08 23:10:58 -97.5372460272 67.5645113075
2017-03-08 23:10:59 -97.6003979562 67.6216936513
2017-03-08 23:11:00 -97.6638367533 67.6788623346
2017-03-08 23:11:01 -97.7275692484 67.7360105274
2017-03-08 23:11:02 -97.7915886115 67.7931313994
2017-03-08 23:11:03 -97.8559016727 67.8502317809
2017-03-08 23:11:04 -97.9205152623 67.9073116718
2017-03-08 23:11:05 -97.9854157198 67.9643642419
2017-03-08 23:11:06 -98.0506235358 68.0214031517
2017-03-08 23:11:07 -98.1161318801 68.0784147407
2017-03-08 23:11:08 -98.1819475829 68.1353990089
2017-03-08 23:11:09 -98.2480638141 68.1923627866
2017-03-08 23:11:10 -98.3144874038 68.2493060737
2017-03-08 23:11:11 -98.3812251822 68.3062288703
2017-03-08 23:11:12 -98.4482771492 68.363124346
2017-03-08 23:11:13 -98.515643305 68.4199925011
2017-03-08 23:11:14 -98.5833304797 68.4768401655
2017-03-08 23:11:15 -98.6513318431 68.5336673394
2017-03-08 23:11:16 -98.7196610555 68.5904671926
2017-03-08 23:11:17 -98.7883181171 68.6472397249
2017-03-08 23:11:18 -98.8572961975 68.7039917668
2017-03-08 23:11:19 -98.9266089572 68.7607164878
2017-03-08 23:11:20 -98.996249566 68.8174138881
2017-03-08 23:11:21 -99.0662316842 68.8740907978
2017-03-08 23:11:22 -99.1365484817 68.9307403868
2017-03-08 23:11:23 -99.2071999585 68.987362655
2017-03-08 23:11:24 -99.2781997749 69.0439644327
2017-03-08 23:11:25 -99.349547931 69.1005320594
2017-03-08 23:11:26 -99.4212444267 69.1570791955
2017-03-08 23:11:27 -99.4932892621 69.2135990109
2017-03-08 23:11:28 -99.5656892673 69.2700915055
2017-03-08 23:11:29 -99.6384444423 69.3265566794
2017-03-08 23:11:30 -99.7115547872 69.3829945325
2017-03-08 23:11:31 -99.7850339623 69.4394050649
2017-03-08 23:11:32 -99.8588751374 69.4957882765
2017-03-08 23:11:33 -99.9330783125 69.5521373371
2017-03-08 23:11:34 -100.007657148 69.6084659072
2017-03-08 23:11:35 -100.082611644 69.6647671565
2017-03-08 23:11:36 -100.1579418 69.7210342549
2017-03-08 23:11:37 -100.233647617 69.7772740326
2017-03-08 23:11:38 -100.309735925 69.8334864894
2017-03-08 23:11:39 -100.386213553 69.8896716255
2017-03-08 23:11:40 -100.463080502 69.9458226107
2017-03-08 23:11:41 -100.540329941 70.0019462751
2017-03-08 23:11:42 -100.617982362 70.0580357886
2017-03-08 23:11:43 -100.696030933 70.1140979813
2017-03-08 23:11:44 -100.774475656 70.1701328532
2017-03-08 23:11:45 -100.85333019 70.2261335742
2017-03-08 23:11:46 -100.932587705 70.2821069745
2017-03-08 23:11:47 -101.012255032 70.3380393936
2017-03-08 23:11:48 -101.092339 70.3939513221
2017-03-08 23:11:49 -101.172839609 70.4498222696
2017-03-08 23:11:50 -101.25375686 70.5056658962
2017-03-08 23:11:51 -101.335104413 70.5614753719
2017-03-08 23:11:52 -101.416875438 70.6172575269
2017-03-08 23:11:53 -101.499076765 70.6729987007
2017-03-08 23:11:54 -101.581708393 70.7287125537
2017-03-08 23:11:55 -101.664783984 70.7843854257
2017-03-08 23:11:56 -101.748296707 70.8400309768
2017-03-08 23:11:57 -101.832260223 70.8956423771
2017-03-08 23:11:58 -101.9166677 70.9512127961
2017-03-08 23:11:59 -102.001525971 71.0067558945
2017-03-08 23:12:00 -102.086841864 71.0622580117
2017-03-08 23:12:01 -102.172615379 71.1177328081
2017-03-08 23:12:02 -102.258853348 71.1731597932
2017-03-08 23:12:03 -102.345555769 71.2285594576
2017-03-08 23:12:04 -102.432736303 71.283924971
2017-03-08 23:12:05 -102.520381291 71.3392495033
2017-03-08 23:12:06 -102.608511222 71.3945330544
2017-03-08 23:12:07 -102.697126096 71.4497824546
2017-03-08 23:12:08 -102.786225914 71.5049977039
2017-03-08 23:12:09 -102.875810675 71.560171972
2017-03-08 23:12:10 -102.96589404 71.615305259
2017-03-08 23:12:11 -103.056476009 71.670404395
2017-03-08 23:12:12 -103.147563411 71.7254625499
2017-03-08 23:12:13 -103.239156248 71.7804797237
2017-03-08 23:12:14 -103.331261349 71.8354559163
2017-03-08 23:12:15 -103.423878714 71.890397958
2017-03-08 23:12:16 -103.517022004 71.9452921883
2017-03-08 23:12:17 -103.610684388 72.0001522677
2017-03-08 23:12:18 -103.704879527 72.0549645358
2017-03-08 23:12:19 -103.799607421 72.109742653
2017-03-08 23:12:20 -103.894868069 72.1644729588
2017-03-08 23:12:21 -103.990675132 72.2191622835
2017-03-08 23:12:22 -104.087028611 72.273810627
2017-03-08 23:12:23 -104.183935335 72.3284111593
2017-03-08 23:12:24 -104.281402134 72.3829707103
2017-03-08 23:12:25 -104.379422179 72.4374892803
2017-03-08 23:12:26 -104.47800913 72.4919600389
2017-03-08 23:12:27 -104.577169816 72.5463898164
2017-03-08 23:12:28 -104.676904238 72.6007717826
2017-03-08 23:12:29 -104.777219227 72.6551059374
2017-03-08 23:12:30 -104.878121611 72.709392281
2017-03-08 23:12:31 -104.979611392 72.7636376434
2017-03-08 23:12:32 -105.08170223 72.8178283642
2017-03-08 23:12:33 -105.184387294 72.871978104
2017-03-08 23:12:34 -105.287680244 72.9260800324
2017-03-08 23:12:35 -105.391587912 72.9801341495
2017-03-08 23:12:36 -105.496110297 73.0341336251
2017-03-08 23:12:37 -105.601247399 73.0880852893
2017-03-08 23:12:38 -105.707019709 73.1419891422
2017-03-08 23:12:39 -105.813420395 73.1958451838
2017-03-08 23:12:40 -105.92046312 73.2496465839
2017-03-08 23:12:41 -106.028147883 73.3034001727
2017-03-08 23:12:42 -106.136481513 73.35709912
2017-03-08 23:12:43 -106.245470842 73.4107502559
2017-03-08 23:12:44 -106.355122699 73.4643399201
2017-03-08 23:12:45 -106.465437084 73.517881773
2017-03-08 23:12:46 -106.576427658 73.5713689844
2017-03-08 23:12:47 -106.688094421 73.6248015543
2017-03-08 23:12:48 -106.800444202 73.6781794827
2017-03-08 23:12:49 -106.913483833 73.7315027695
2017-03-08 23:12:50 -107.027226973 73.7847714148
2017-03-08 23:12:51 -107.141666793 73.8379854187
2017-03-08 23:12:52 -107.256810122 73.8911379508
2017-03-08 23:12:53 -107.372677451 73.9442358414
2017-03-08 23:12:54 -107.48926195 73.9972722603
2017-03-08 23:12:55 -107.606577279 74.0502472075
2017-03-08 23:12:56 -107.724623438 74.1031675132
2017-03-08 23:12:57 -107.843407258 74.1560263472
2017-03-08 23:12:58 -107.962942399 74.2088237095
2017-03-08 23:12:59 -108.083235691 74.2615664302
2017-03-08 23:13:00 -108.204280303 74.3142408491
2017-03-08 23:13:01 -108.326103557 74.3668537963
2017-03-08 23:13:02 -108.448691792 74.4194052718
2017-03-08 23:13:03 -108.572065499 74.4718884453
2017-03-08 23:13:04 -108.696224678 74.5243101472
2017-03-08 23:13:05 -108.821182989 74.5766703774
2017-03-08 23:13:06 -108.946940432 74.6289623057
2017-03-08 23:13:07 -109.073510667 74.6811859321
2017-03-08 23:13:08 -109.200893695 74.7333412566
2017-03-08 23:13:09 -109.329103176 74.7854351094
2017-03-08 23:13:10 -109.45813911 74.8374538301
2017-03-08 23:13:11 -109.588021987 74.8894110791
2017-03-08 23:13:12 -109.718744978 74.9412931961
2017-03-08 23:13:13 -109.850328572 74.9931070111
2017-03-08 23:13:14 -109.98277277 75.0448456941
2017-03-08 23:13:15 -110.116084403 75.0965160751
2017-03-08 23:13:16 -110.250277129 75.1481113241
2017-03-08 23:13:17 -110.38535095 75.199631441
2017-03-08 23:13:18 -110.521319526 75.251083256
2017-03-08 23:13:19 -110.658189687 75.3024531088
2017-03-08 23:13:20 -110.795968263 75.3537546597
2017-03-08 23:13:21 -110.934668914 75.4049742482
2017-03-08 23:13:22 -111.074291641 75.4561118746
2017-03-08 23:13:23 -111.214850104 75.507181199
2017-03-08 23:13:24 -111.356357964 75.5581617309
2017-03-08 23:13:25 -111.498808389 75.6090671308
2017-03-08 23:13:26 -111.642221871 75.6598973986
2017-03-08 23:13:27 -111.78660524 75.710638874
2017-03-08 23:13:28 -111.931972156 75.761298387
2017-03-08 23:13:29 -112.078315789 75.8118759379
2017-03-08 23:13:30 -112.22566346 75.8623646962
2017-03-08 23:13:31 -112.374008339 75.9127714923
2017-03-08 23:13:32 -112.523370915 75.9630963261
2017-03-08 23:13:33 -112.67375802 76.0133255372
2017-03-08 23:13:34 -112.825176484 76.0634727861
2017-03-08 23:13:35 -112.977633137 76.1135312425
2017-03-08 23:13:36 -113.131141638 76.1634940763
2017-03-08 23:13:37 -113.285708819 76.2133681176
2017-03-08 23:13:38 -113.44134834 76.2631533665
2017-03-08 23:13:39 -113.59807386 76.3128429927
2017-03-08 23:13:40 -113.755878551 76.3624369963
2017-03-08 23:13:41 -113.914789732 76.4119422074
2017-03-08 23:13:42 -114.074807404 76.4613449657
2017-03-08 23:13:43 -114.235945227 76.5106521013
2017-03-08 23:13:44 -114.398210031 76.5598636142
2017-03-08 23:13:45 -114.561615477 76.6089726744
2017-03-08 23:13:46 -114.726168394 76.6579861119
2017-03-08 23:13:47 -114.891882444 76.7068902663
2017-03-08 23:13:48 -115.058771286 76.7556987981
2017-03-08 23:13:49 -115.226834921 76.8043980469
2017-03-08 23:13:50 -115.396087009 76.8529948428
2017-03-08 23:13:51 -115.56655487 76.901489186
2017-03-08 23:13:52 -115.738224844 76.949874246
2017-03-08 23:13:53 -115.911124253 76.9981500231
2017-03-08 23:13:54 -116.085253096 77.0463096869
2017-03-08 23:13:55 -116.260625033 77.0943668979
2017-03-08 23:13:56 -116.437267385 77.1423079957
2017-03-08 23:13:57 -116.615166492 77.1901398105
2017-03-08 23:13:58 -116.794349675 77.237855512
2017-03-08 23:13:59 -116.974816933 77.2854482701
2017-03-08 23:14:00 -117.156581927 77.3329317453
2017-03-08 23:14:01 -117.339671978 77.380292277
2017-03-08 23:14:02 -117.524073426 77.4275366955
2017-03-08 23:14:03 -117.70982725 77.4746581705
2017-03-08 23:14:04 -117.896919792 77.5216567022
2017-03-08 23:14:05 -118.085364711 77.5685322905
2017-03-08 23:14:06 -118.275189329 77.6152781052
2017-03-08 23:14:07 -118.466393644 77.6619009764
2017-03-08 23:14:08 -118.659004979 77.7083940741
2017-03-08 23:14:09 -118.853009672 77.7547573982
2017-03-08 23:14:10 -119.048435045 77.8009909487
2017-03-08 23:14:11 -119.245294757 77.8470878954
2017-03-08 23:14:12 -119.443588809 77.8930550685
2017-03-08 23:14:13 -119.643344521 77.9388856379
2017-03-08 23:14:14 -119.844575555 77.9845727732
2017-03-08 23:14:15 -120.047281909 78.030130135
2017-03-08 23:14:16 -120.251477244 78.0755372326
2017-03-08 23:14:17 -120.457175221 78.1208077264
2017-03-08 23:14:18 -120.664403161 78.1659347862
2017-03-08 23:14:19 -120.873147402 78.2109184121
2017-03-08 23:14:20 -121.083435266 78.2557517738
2017-03-08 23:14:21 -121.295280414 78.3004348714
2017-03-08 23:14:22 -121.508696504 78.3449677048
2017-03-08 23:14:23 -121.723697199 78.389350274
2017-03-08 23:14:24 -121.940282498 78.4335757489
2017-03-08 23:14:25 -122.158479721 78.4776509596
2017-03-08 23:14:26 -122.378288869 78.5215622458
2017-03-08 23:14:27 -122.599737262 78.5653164376
2017-03-08 23:14:28 -122.82281124 78.6089067049
2017-03-08 23:14:29 -123.047565445 78.6523398778
2017-03-08 23:14:30 -123.273972556 78.695602296
2017-03-08 23:14:31 -123.502073553 78.7387007897
2017-03-08 23:14:32 -123.731854777 78.7816285286
2017-03-08 23:14:33 -123.963357209 78.824392343
2017-03-08 23:14:34 -124.196580848 78.8669785725
2017-03-08 23:14:35 -124.431525695 78.909387217
2017-03-08 23:14:36 -124.668219071 78.9516182767
2017-03-08 23:14:37 -124.906688296 78.9936717514
2017-03-08 23:14:38 -125.146906049 79.0355476412
2017-03-08 23:14:39 -125.388926972 79.0772391159
2017-03-08 23:14:40 -125.632723744 79.1187461755
2017-03-08 23:14:41 -125.878351007 79.1600688199
2017-03-08 23:14:42 -126.12578144 79.2011933889
2017-03-08 23:14:43 -126.375056024 79.2421335428
2017-03-08 23:14:44 -126.626174759 79.2828756212
2017-03-08 23:14:45 -126.879151305 79.3234264543
2017-03-08 23:14:46 -127.133999324 79.3637792119
2017-03-08 23:14:47 -127.390732474 79.4039270639
2017-03-08 23:14:48 -127.649350757 79.4438768403
2017-03-08 23:14:49 -127.909881493 79.4836148809
2017-03-08 23:14:50 -128.172338342 79.5231480158
2017-03-08 23:14:51 -128.436707644 79.5624762451
2017-03-08 23:14:52 -128.70303038 79.6015859083
2017-03-08 23:14:53 -128.97130655 79.6404838356
2017-03-08 23:14:54 -129.241536154 79.679170027
2017-03-08 23:14:55 -129.513746513 79.7176308223
2017-03-08 23:14:56 -129.787951288 79.7558730514
2017-03-08 23:14:57 -130.064136817 79.7938898843
2017-03-08 23:14:58 -130.342330422 79.8316744908
2017-03-08 23:14:59 -130.622545763 79.8692337011
2017-03-08 23:15:00 -130.9047965 79.9065606849
2017-03-08 23:15:01 -131.189068973 79.9436554423
2017-03-08 23:15:02 -131.475390503 79.980511143
2017-03-08 23:15:03 -131.763774751 80.0171277872
2017-03-08 23:15:04 -132.054221715 80.0534985445
2017-03-08 23:15:05 -132.346731396 80.0896302452
2017-03-08 23:15:06 -132.641331116 80.1255092289
2017-03-08 23:15:07 -132.938020873 80.1611423258
2017-03-08 23:15:08 -133.236814328 80.1965158755
2017-03-08 23:15:09 -133.537711482 80.2316367083
2017-03-08 23:15:10 -133.840712334 80.266504824
2017-03-08 23:15:11 -134.145830544 80.3010997321
2017-03-08 23:15:12 -134.453093434 80.3354419233
2017-03-08 23:15:13 -134.762473683 80.3695109068
2017-03-08 23:15:14 -135.073998611 80.4033066829
2017-03-08 23:15:15 -135.387654558 80.4368360815
2017-03-08 23:15:16 -135.703468845 80.4700854424
2017-03-08 23:15:17 -136.021441472 80.5030547655
2017-03-08 23:15:18 -136.341572438 80.5357440509
2017-03-08 23:15:19 -136.663848084 80.5681532985
2017-03-08 23:15:20 -136.98829573 80.6002688479
2017-03-08 23:15:21 -137.314915376 80.6320975295
2017-03-08 23:15:22 -137.643707022 80.6636325129
2017-03-08 23:15:23 -137.974657008 80.694866968
2017-03-08 23:15:24 -138.307778994 80.7258077249
2017-03-08 23:15:25 -138.643086641 80.7564411233
2017-03-08 23:15:26 -138.980552628 80.7867739934
2017-03-08 23:15:27 -139.320204275 80.816799505
2017-03-08 23:15:28 -139.662014262 80.8465108279
2017-03-08 23:15:29 -140.005996248 80.8759011319
2017-03-08 23:15:30 -140.352150236 80.9049840774
2017-03-08 23:15:31 -140.700462563 80.9337391738
2017-03-08 23:15:32 -141.050933229 80.9621732513
2017-03-08 23:15:33 -141.403562236 80.9902863099
2017-03-08 23:15:34 -141.758335922 81.0180646893
2017-03-08 23:15:35 -142.115254287 81.0455083894
2017-03-08 23:15:36 -142.474317332 81.0726174102
2017-03-08 23:15:37 -142.835511395 81.0993849215
2017-03-08 23:15:38 -143.198822818 81.1258177536
2017-03-08 23:15:39 -143.564251598 81.1518954159
2017-03-08 23:15:40 -143.931784078 81.1776315687
2017-03-08 23:15:41 -144.301406595 81.2030125516
2017-03-08 23:15:42 -144.67311915 81.2280451949
2017-03-08 23:15:43 -145.046908082 81.2527158382
2017-03-08 23:15:44 -145.422759732 81.2770244815
2017-03-08 23:15:45 -145.800646778 81.3009779549
2017-03-08 23:15:46 -146.18056922 81.3245557679
2017-03-08 23:15:47 -146.562499738 81.3477715809
2017-03-08 23:15:48 -146.946438332 81.3706117335
2017-03-08 23:15:49 -147.332371341 81.3930762257
2017-03-08 23:15:50 -147.720257784 81.4151582273
2017-03-08 23:15:51 -148.110097661 81.4368645684
2017-03-08 23:15:52 -148.501863651 81.4581815888
2017-03-08 23:15:53 -148.895528434 81.4791161186
2017-03-08 23:15:54 -149.29109201 81.4996613277
2017-03-08 23:15:55 -149.688513397 81.5198103857
2017-03-08 23:15:56 -150.087778935 81.539570123
2017-03-08 23:15:57 -150.488874964 81.5589268791
2017-03-08 23:15:58 -150.891746842 81.577880654
2017-03-08 23:15:59 -151.296394569 81.5964314478
2017-03-08 23:16:00 -151.702777164 81.6145792605
2017-03-08 23:16:01 -152.110867307 81.6323172617
2017-03-08 23:16:02 -152.520651336 81.6496386215
2017-03-08 23:16:03 -152.932088272 81.6665501698
2017-03-08 23:16:04 -153.345137131 81.6830450767
2017-03-08 23:16:05 -153.759797916 81.699123342
2017-03-08 23:16:06 -154.176002323 81.7147713054
2017-03-08 23:16:07 -154.593750353 81.7300026272
2017-03-08 23:16:08 -155.012987365 81.7448036472
2017-03-08 23:16:09 -155.433672376 81.7591811954
2017-03-08 23:16:10 -155.855791727 81.7731216115
2017-03-08 23:16:11 -156.279304437 81.7866317256
2017-03-08 23:16:12 -156.704155863 81.7997047077
2017-03-08 23:16:13 -157.130318686 81.8123405577
2017-03-08 23:16:14 -157.557765585 81.8245392755
2017-03-08 23:16:15 -157.986441918 81.8362940311
2017-03-08 23:16:16 -158.416306703 81.8476048244
2017-03-08 23:16:17 -158.847332621 81.8584716553
2017-03-08 23:16:18 -159.27946503 81.868894524
2017-03-08 23:16:19 -159.712662947 81.8788666002
2017-03-08 23:16:20 -160.146885394 81.8883878839
2017-03-08 23:16:21 -160.582077727 81.8974515449
2017-03-08 23:16:22 -161.018212626 81.9060712437
2017-03-08 23:16:23 -161.45524911 81.9142333197
2017-03-08 23:16:24 -161.893118878 81.9219377731
2017-03-08 23:16:25 -162.331794607 81.9291846038
2017-03-08 23:16:26 -162.771207997 81.9359669817
2017-03-08 23:16:27 -163.211331727 81.942298567
2017-03-08 23:16:28 -163.652124815 81.9481656995
2017-03-08 23:16:29 -164.0935053 81.9535683792
2017-03-08 23:16:30 -164.53545952 81.9585134361
2017-03-08 23:16:31 -164.977919175 81.96298721
2017-03-08 23:16:32 -165.420829622 81.9670033612
