Epoca,Longitud,Latitud
2017-03-09 00:26:54,-94.91748598988805,-11.598608045655343
2017-03-09 00:26:55,-94.93055897195946,-11.53793547525812
2017-03-09 00:26:56,-94.94363195403086,-11.477262904860897
2017-03-09 00:26:57,-94.9566981059131,-11.416589480690028
2017-03-09 00:26:58,-94.96975742760617,-11.355916056519158
2017-03-09 00:26:59,-94.98281674929923,-11.295241778574642
2017-03-09 00:27:00,-94.9958760709923,-11.234567500630126
2017-03-09 00:27:01,-95.00892856249618,-11.173892368911964
2017-03-09 00:27:02,-95.02197422381091,-11.113216383420157
2017-03-09 00:27:03,-95.03501988512564,-11.052540397928349
2017-03-09 00:27:04,-95.04805871625119,-10.99186441243654
2017-03-09 00:27:05,-95.06109754737675,-10.931187573171085
2017-03-09 00:27:06,-95.07412954831312,-10.87051073390563
2017-03-09 00:27:07,-95.08716154924952,-10.80983304086653
2017-03-09 00:27:08,-95.10018671999673,-10.749155347827429
2017-03-09 00:27:09,-95.11321189074394,-10.688476801014682
2017-03-09 00:27:10,-95.12623023130199,-10.627797400428289
2017-03-09 00:27:11,-95.13924857186002,-10.567118853615542
2017-03-09 00:27:12,-95.1522600822289,-10.506438599255503
2017-03-09 00:27:13,-95.16527159259778,-10.445759198669109
2017-03-09 00:27:14,-95.17827627277748,-10.385078090535423
2017-03-09 00:27:15,-95.19127412276802,-10.324397836175384
2017-03-09 00:27:16,-95.20427197275855,-10.263716728041699
2017-03-09 00:27:17,-95.21726982274909,-10.203034766134365
2017-03-09 00:27:18,-95.23026084255045,-10.142352804227034
2017-03-09 00:27:19,-95.24325186235181,-10.081669988546055
2017-03-09 00:27:20,-95.25623605196401,-10.020987172865077
2017-03-09 00:27:21,-95.2692202415762,-9.9603043571841
2017-03-09 00:27:22,-95.28219760099923,-9.899620687729474
2017-03-09 00:27:23,-95.29517496042224,-9.838936164501204
2017-03-09 00:27:24,-95.3081454896561,-9.77825249504658
2017-03-09 00:27:25,-95.32111601888995,-9.717567118044663
2017-03-09 00:27:26,-95.33407971793464,-9.656881741042746
2017-03-09 00:27:27,-95.34704341697933,-9.596196364040829
2017-03-09 00:27:28,-95.36000711602401,-9.535510133265266
2017-03-09 00:27:29,-95.37296398487952,-9.474823902489701
2017-03-09 00:27:30,-95.38591402354587,-9.414137671714139
2017-03-09 00:27:31,-95.39886406221221,-9.353450587164929
2017-03-09 00:27:32,-95.41181410087856,-9.292762648842073
2017-03-09 00:27:33,-95.42475730935573,-9.232074710519218
2017-03-09 00:27:34,-95.43770051783291,-9.171386772196362
2017-03-09 00:27:35,-95.45063689612091,-9.110697980099859
2017-03-09 00:27:36,-95.46357327440892,-9.050009188003358
2017-03-09 00:27:37,-95.47650282250775,-8.98931954213321
2017-03-09 00:27:38,-95.48943237060658,-8.928629896263061
2017-03-09 00:27:39,-95.50236191870542,-8.867940250392913
2017-03-09 00:27:40,-95.51528463661508,-8.807249750749119
2017-03-09 00:27:41,-95.52820735452474,-8.746558397331677
2017-03-09 00:27:42,-95.54112324224523,-8.685867897687883
2017-03-09 00:27:43,-95.55403912996573,-8.625175690496796
2017-03-09 00:27:44,-95.56695501768623,-8.564484337079355
