Epoca,Longitud,Latitud
1991-01-01 00:00:00,110.3787393272358,7.6506810119861655
1991-01-01 00:01:00,109.59215425184962,4.136652844399447
1991-01-01 00:02:00,108.81045276172,0.6232523605252834
1991-01-01 00:03:00,108.02961870561498,-2.8892238066551075
1991-01-01 00:04:00,107.2456291021134,-6.400485320741147
1991-01-01 00:05:00,106.45438583771328,-9.91023821679426
1991-01-01 00:06:00,105.65156540266997,-13.418175563188619
1991-01-01 00:07:00,104.83248911740205,-16.923967376409948
1991-01-01 00:08:00,103.99195237776193,-20.42724824133765
1991-01-01 00:09:00,103.12401974936091,-23.92760066265871
1991-01-01 00:10:00,102.2217790807589,-27.424532866752884
1991-01-01 00:11:00,101.27699999400606,-30.917462579993433
1991-01-01 00:12:00,100.27968992234665,-34.40567092497021
1991-01-01 00:13:00,99.21748622338295,-37.88826143935465
1991-01-01 00:14:00,98.07478191486148,-41.36408665136619
1991-01-01 00:15:00,96.83148941043322,-44.831664409954946
1991-01-01 00:16:00,95.46123734971277,-48.289010545167024
1991-01-01 00:17:00,93.92858388109693,-51.73344762284777
1991-01-01 00:18:00,92.18476828410097,-55.16122586914286
1991-01-01 00:19:00,90.16083979905362,-58.56698700064842
1991-01-01 00:20:00,87.75631268288565,-61.942794337548875
1991-01-01 00:21:00,84.819645528482,-65.27645257708119
1991-01-01 00:22:00,81.11358488483307,-68.5483659065166
1991-01-01 00:23:00,76.2518084222938,-71.72538058762383
1991-01-01 00:24:00,69.5839182073389,-74.74806031424546
1991-01-01 00:25:00,60.011141708188404,-77.50387088961635
1991-01-01 00:26:00,45.87059423932183,-79.77455361880875
1991-01-01 00:27:00,25.823999270618163,-81.17701002146582
1991-01-01 00:28:00,2.20376544490308,-81.28130701009191
1991-01-01 00:29:00,-18.65744035945521,-80.04619707228933
1991-01-01 00:30:00,-33.6250827556753,-77.8739168784693
1991-01-01 00:31:00,-43.756152087393474,-75.17041189176237
1991-01-01 00:32:00,-50.77031240270052,-72.17546273317099
1991-01-01 00:33:00,-55.849531352561726,-69.01318760029264
1991-01-01 00:34:00,-59.697321836582994,-65.74866453553919
1991-01-01 00:35:00,-62.730151224311264,-62.417915956593305
1991-01-01 00:36:00,-65.20235868496489,-59.04206080836865
1991-01-01 00:37:00,-67.27545770184716,-55.634175488031225
1991-01-01 00:38:00,-69.05598556563194,-52.20270210939516
1991-01-01 00:39:00,-70.61669745135819,-48.75333363513366
1991-01-01 00:40:00,-72.00881294761184,-45.290045235343676
1991-01-01 00:41:00,-73.26944047215359,-41.81567143853076
1991-01-01 00:42:00,-74.42608519677106,-38.332315942959276
1991-01-01 00:43:00,-75.49963383994616,-34.84155993742208
1991-01-01 00:44:00,-76.50628078020098,-31.344626025780617
1991-01-01 00:45:00,-77.45879847128344,-27.842478972255133
1991-01-01 00:46:00,-78.36750732902945,-24.335897418411022
1991-01-01 00:47:00,-79.24086312763147,-20.825525109577555
1991-01-01 00:48:00,-80.08596926382631,-17.311903338246452
1991-01-01 00:49:00,-80.90889094559697,-13.79550082614951
1991-01-01 00:50:00,-81.71494889030684,-10.276735068599743
1991-01-01 00:51:00,-82.50890373980747,-6.755984287322439
1991-01-01 00:52:00,-83.29514730573514,-3.2336034387110315
1991-01-01 00:53:00,-84.07782551291608,0.2900667948692022
1991-01-01 00:54:00,-84.86098183333891,3.814689252869271
1991-01-01 00:55:00,-85.6486802295598,7.339921918902571
1991-01-01 00:56:00,-86.44512126791831,10.86540858259563
1991-01-01 00:57:00,-87.25477189213161,14.3907680340154
1991-01-01 00:58:00,-88.08254300821298,17.915586192943447
1991-01-01 00:59:00,-88.93391242787672,21.439396898968912
1991-01-01 01:00:00,-89.81521173648348,24.96167251997842
1991-01-01 01:01:00,-90.73386534966102,28.48179321630479
1991-01-01 01:02:00,-91.69880032465457,31.999029865254123
1991-01-01 01:03:00,-92.72092447356863,35.512489419592434
1991-01-01 01:04:00,-93.8138845143649,39.02107563395795
1991-01-01 01:05:00,-94.99502229734604,42.52340197994914
1991-01-01 01:06:00,-96.28687061658391,46.01767553290889
1991-01-01 01:07:00,-97.71933887045401,49.5015262171952
1991-01-01 01:08:00,-99.33303936376122,52.97173701370899
1991-01-01 01:09:00,-101.18454655340076,56.42382390326016
1991-01-01 01:10:00,-103.35498942633406,59.851315281610106
1991-01-01 01:11:00,-105.96451784025079,63.24453277070493
1991-01-01 01:12:00,-109.19758105368716,66.5883611619114
1991-01-01 01:13:00,-113.34871731422162,69.85802052892069
1991-01-01 01:14:00,-118.90692718529206,73.0104875101509
1991-01-01 01:15:00,-126.7055961984776,75.96649093009486
1991-01-01 01:16:00,-138.12615060398082,78.57252228715654
1991-01-01 01:17:00,-154.97417822965127,80.53506786213299
1991-01-01 01:18:00,-177.46681078920366,81.40185984894264
1991-01-01 01:19:00,159.2251786860405,80.85613456444779
1991-01-01 01:20:00,140.92416491823323,79.10856919359749
1991-01-01 01:21:00,128.38743465894487,76.6225305998746
1991-01-01 01:22:00,119.88528348200468,73.73352450549928
1991-01-01 01:23:00,113.89233207026292,70.62130782904795
1991-01-01 01:24:00,109.46421114831695,67.37817691677499
1991-01-01 01:25:00,106.04740901601807,64.05351403637958
1991-01-01 01:26:00,103.31120791375427,60.67537760497214
1991-01-01 01:27:00,101.05044261923673,57.26063477470802
1991-01-01 01:28:00,99.13268259464806,53.81997479163829
1991-01-01 01:29:00,97.46922417323731,50.360460071364734
1991-01-01 01:30:00,95.99865029398771,46.88694004819807
1991-01-01 01:31:00,94.67716578394116,43.40285030729081
